product_id,channel,month,marketing_spend,strategy_code,campaign_name
SKU-06247,Retail,2024-11,7070.91,Email,Decentralized dedicated interface
SKU-00656,Wholesale,2025-03,5578.2,Influencer,Exclusive non-volatile superstructure
SKU-08278,Retail,2025-01,5228.97,Influencer,Customer-focused bottom-line frame
SKU-05268,Online,2025-05,6292.81,PPC,Grass-roots discrete functionalities
SKU-03073,Retail,2025-01,4040.25,TV-Ad,Inverse 4thgeneration hierarchy
SKU-03990,Wholesale,2025-05,1471.41,Email,Polarized actuating function
SKU-01689,Retail,2025-03,1449.28,TV-Ad,Realigned secondary budgetary management
SKU-09824,Retail,2024-12,8840.61,Influencer,Centralized static benchmark
SKU-05360,Online,2025-05,6493.69,TV-Ad,Persevering logistical success
SKU-07656,Online,2024-08,3152.3,Email,Secured intermediate archive
SKU-08298,Retail,2024-12,5120.67,Email,Networked demand-driven task-force
SKU-06376,Online,2024-11,3382.45,Email,Virtual directional moratorium
SKU-09764,Online,2024-12,3385.52,Email,Self-enabling next generation hub
SKU-09701,Wholesale,2025-05,6630.96,Influencer,Operative actuating system engine
SKU-03642,Online,2024-11,3643.67,Influencer,Managed high-level ability
SKU-06217,Retail,2024-10,1518.36,PPC,Down-sized didactic knowledge user
SKU-02274,Wholesale,2025-03,7975.72,TV-Ad,Organized bottom-line alliance
SKU-00863,Retail,2024-12,6812.83,Influencer,Fundamental eco-centric alliance
SKU-03238,Online,2025-02,5051.15,TV-Ad,Adaptive uniform architecture
SKU-04538,Wholesale,2024-09,5168.43,Email,De-engineered exuding migration
SKU-09727,Online,2025-01,6023.91,Influencer,User-centric maximized moratorium
SKU-08569,Wholesale,2024-11,3227.54,Email,Phased optimizing extranet
SKU-04202,Retail,2024-12,1944.01,Influencer,Persevering homogeneous protocol
SKU-01260,Retail,2025-02,9538.19,Email,Multi-lateral intangible hardware
SKU-05967,Online,2024-10,5413.71,Influencer,Visionary systematic contingency
SKU-07391,Retail,2025-06,6126.98,Influencer,Ameliorated logistical Local Area Network
SKU-06787,Retail,2024-08,5495.98,Influencer,Multi-lateral context-sensitive success
SKU-08115,Online,2024-10,4772.35,TV-Ad,Managed dedicated attitude
SKU-08140,Wholesale,2024-09,5568.63,Influencer,Self-enabling optimizing paradigm
SKU-06283,Online,2025-04,4298.94,Email,Proactive bottom-line initiative
SKU-07812,Wholesale,2025-04,9642.39,Email,User-friendly attitude-oriented portal
SKU-03589,Online,2025-06,4317.81,PPC,Seamless homogeneous superstructure
SKU-08753,Retail,2025-02,9336.65,TV-Ad,Team-oriented disintermediate synergy
SKU-00422,Wholesale,2024-09,5562.99,TV-Ad,Integrated hybrid collaboration
SKU-08094,Retail,2025-06,5469.24,Influencer,Configurable systematic pricing structure
SKU-05906,Online,2025-03,640.79,Email,Intuitive background help-desk
SKU-01512,Retail,2024-09,9714.69,TV-Ad,Reverse-engineered 24hour task-force
SKU-08478,Wholesale,2025-05,4350.65,PPC,Vision-oriented content-based groupware
SKU-00641,Retail,2024-12,928.93,PPC,User-centric stable monitoring
SKU-01704,Retail,2025-04,645.38,Influencer,Persistent needs-based alliance
SKU-05055,Retail,2025-05,8348.43,PPC,Triple-buffered national concept
SKU-03564,Retail,2025-01,1622.12,Email,Switchable cohesive methodology
SKU-06998,Retail,2025-07,2341.04,Email,Multi-tiered holistic installation
SKU-00148,Wholesale,2025-06,1739.01,Influencer,Monitored client-driven parallelism
SKU-00946,Wholesale,2024-12,5637.4,TV-Ad,Cloned demand-driven intranet
SKU-03006,Retail,2024-09,1289.74,Email,Progressive cohesive application
SKU-00749,Online,2024-11,6811.56,Email,Managed demand-driven help-desk
SKU-06909,Online,2024-07,5857.15,Email,Synergistic incremental software
SKU-00670,Wholesale,2025-03,6272.74,TV-Ad,Compatible uniform time-frame
SKU-02445,Retail,2025-06,9137.26,Email,Face-to-face bottom-line Internet solution
SKU-00750,Online,2025-05,7954.24,Email,Persevering heuristic website
SKU-02270,Retail,2024-11,3049.83,TV-Ad,Cross-group executive info-mediaries
SKU-09725,Wholesale,2025-02,9082.68,Influencer,De-engineered 24/7 hierarchy
SKU-04823,Retail,2025-05,9067.57,Influencer,Robust non-volatile structure
SKU-03427,Retail,2024-09,4610.18,Influencer,Team-oriented user-facing software
SKU-06593,Online,2025-01,7931.02,Email,Optional interactive hub
SKU-07823,Wholesale,2024-11,6814.54,PPC,Upgradable logistical paradigm
SKU-00848,Online,2024-10,8493.39,PPC,Realigned reciprocal attitude
SKU-09062,Wholesale,2024-10,4069.22,PPC,Implemented optimal secured line
SKU-04145,Online,2024-09,5617.32,Influencer,Intuitive even-keeled strategy
SKU-01020,Retail,2025-01,6119.19,TV-Ad,Mandatory high-level functionalities
SKU-05028,Retail,2024-11,6821.56,PPC,Optional full-range Local Area Network
SKU-06222,Retail,2024-10,9511.85,Influencer,Optimized zero-defect pricing structure
SKU-01729,Wholesale,2025-02,8159.62,Email,Reactive interactive parallelism
SKU-01737,Online,2025-02,2668.98,PPC,Total object-oriented service-desk
SKU-07206,Online,2025-04,5065.92,TV-Ad,Focused bifurcated projection
SKU-04928,Retail,2024-11,3319.1,PPC,Profound regional database
SKU-03050,Retail,2025-03,9565.13,TV-Ad,Reverse-engineered multi-tasking forecast
SKU-02003,Online,2024-11,2753.36,Influencer,Polarized client-driven definition
SKU-07362,Online,2024-11,832.1,Influencer,Synergistic bottom-line Graphical User Interface
SKU-07743,Online,2024-12,6245.1,Influencer,Down-sized grid-enabled concept
SKU-06171,Retail,2025-02,5253.34,PPC,Synergized mission-critical forecast
SKU-09265,Retail,2025-06,1244.82,PPC,Fully-configurable modular challenge
SKU-05451,Wholesale,2025-04,6844.05,Email,Realigned clear-thinking superstructure
SKU-07542,Online,2024-07,551.72,Email,Distributed object-oriented standardization
SKU-02116,Wholesale,2024-10,4059.6,TV-Ad,Reverse-engineered eco-centric ability
SKU-07425,Online,2024-10,2296.48,Influencer,User-friendly fresh-thinking interface
SKU-01826,Retail,2025-01,8783.48,Influencer,Adaptive well-modulated process improvement
SKU-08457,Wholesale,2024-08,9071.82,TV-Ad,Self-enabling systematic standardization
SKU-06907,Online,2025-02,5140.4,Influencer,Vision-oriented context-sensitive workforce
SKU-01825,Wholesale,2024-11,8512.42,TV-Ad,Cloned systemic paradigm
SKU-05954,Retail,2024-08,5308.42,PPC,Expanded encompassing functionalities
SKU-03161,Retail,2025-01,8959.87,PPC,Future-proofed coherent functionalities
SKU-05634,Retail,2024-11,8101.97,Influencer,Synchronized contextually-based architecture
SKU-04354,Wholesale,2024-10,703.63,Influencer,Profound modular matrix
SKU-06330,Online,2025-02,6014.59,TV-Ad,Multi-channeled global firmware
SKU-06084,Retail,2025-02,6459.96,PPC,Customizable national initiative
SKU-01500,Online,2024-09,5921.08,Influencer,Fundamental mobile Graphical User Interface
SKU-06150,Wholesale,2024-11,1716.47,PPC,Universal cohesive monitoring
SKU-08578,Wholesale,2025-01,8669.25,TV-Ad,Automated web-enabled middleware
SKU-00815,Wholesale,2025-07,8860.79,TV-Ad,Decentralized zero tolerance concept
SKU-00946,Wholesale,2024-10,3702.81,Email,Customizable explicit focus group
SKU-09290,Retail,2025-03,890.0,PPC,Automated scalable challenge
SKU-03712,Wholesale,2025-03,4339.63,PPC,Realigned systemic software
SKU-06493,Retail,2024-07,9932.18,PPC,Inverse non-volatile help-desk
SKU-04431,Wholesale,2024-12,3482.89,Email,Cross-platform 24hour success
SKU-03535,Online,2025-06,5936.59,Email,Team-oriented intermediate system engine
SKU-00158,Wholesale,2024-09,3042.81,TV-Ad,Managed multi-tasking collaboration
SKU-07134,Wholesale,2024-11,6534.58,PPC,Self-enabling web-enabled monitoring
SKU-07024,Wholesale,2025-01,7835.83,Influencer,Digitized client-driven service-desk
SKU-03333,Online,2024-10,5696.74,Influencer,Expanded radical leverage
SKU-02402,Retail,2024-11,8435.91,TV-Ad,Multi-lateral 4thgeneration adapter
SKU-08582,Retail,2025-06,9581.41,PPC,Diverse mobile instruction set
SKU-03294,Wholesale,2025-01,604.02,Email,De-engineered upward-trending utilization
SKU-04041,Online,2024-07,5143.69,PPC,Multi-channeled holistic instruction set
SKU-05868,Wholesale,2025-04,7718.24,PPC,Right-sized multimedia matrices
SKU-00016,Wholesale,2025-06,1887.61,Email,Face-to-face real-time access
SKU-07955,Retail,2025-05,2864.2,TV-Ad,User-friendly coherent frame
SKU-09235,Retail,2024-10,8908.71,Email,De-engineered optimizing infrastructure
SKU-01056,Online,2024-11,3880.72,PPC,Triple-buffered systemic concept
SKU-09085,Online,2024-10,3577.1,Email,Open-source hybrid toolset
SKU-02107,Online,2025-04,4806.28,TV-Ad,Proactive homogeneous moderator
SKU-04564,Wholesale,2024-10,498.68,Email,Compatible well-modulated functionalities
SKU-00500,Retail,2024-07,5422.07,TV-Ad,Integrated attitude-oriented circuit
SKU-07337,Wholesale,2025-06,236.04,Email,Assimilated national intranet
SKU-04286,Wholesale,2024-10,4637.15,Email,Diverse asymmetric secured line
SKU-07426,Online,2025-03,4020.85,Email,Ameliorated 5thgeneration throughput
SKU-07924,Retail,2025-05,9310.49,Influencer,Programmable explicit task-force
SKU-04550,Retail,2024-12,2773.78,Email,Networked full-range emulation
SKU-08133,Retail,2025-04,6973.81,Influencer,Persevering asymmetric knowledge user
SKU-04006,Retail,2025-01,4134.64,Influencer,Programmable grid-enabled synergy
SKU-01910,Online,2024-09,4117.54,TV-Ad,Down-sized clear-thinking software
SKU-00057,Wholesale,2024-10,8909.18,TV-Ad,Multi-tiered bandwidth-monitored contingency
SKU-05033,Online,2025-03,9037.69,PPC,De-engineered object-oriented complexity
SKU-08063,Wholesale,2024-07,5326.65,PPC,Public-key demand-driven alliance
SKU-00565,Retail,2024-08,5898.23,Email,Customizable exuding productivity
SKU-08605,Retail,2024-11,1883.87,TV-Ad,Pre-emptive optimizing utilization
SKU-09198,Retail,2025-04,5865.72,Influencer,Triple-buffered value-added initiative
SKU-03128,Wholesale,2024-11,7995.51,TV-Ad,Integrated real-time parallelism
SKU-03714,Retail,2025-05,9099.25,TV-Ad,Vision-oriented 24/7 protocol
SKU-07965,Wholesale,2025-04,6121.12,TV-Ad,Expanded optimizing portal
SKU-05965,Retail,2024-12,3803.03,Email,Digitized uniform alliance
SKU-09570,Wholesale,2025-06,5127.67,Email,Integrated solution-oriented budgetary management
SKU-07488,Online,2024-08,8005.0,Influencer,Up-sized actuating groupware
SKU-07221,Wholesale,2025-04,9914.87,Influencer,Sharable full-range benchmark
SKU-06594,Online,2024-12,4983.66,PPC,Focused full-range concept
SKU-04682,Wholesale,2025-03,9623.44,Influencer,Profit-focused impactful Local Area Network
SKU-09704,Online,2025-02,7540.66,Influencer,Virtual bi-directional neural-net
SKU-07709,Online,2024-11,8363.18,PPC,Open-architected multi-state encryption
SKU-07997,Wholesale,2024-08,689.0,PPC,Triple-buffered tangible matrices
SKU-07388,Wholesale,2025-01,5553.55,Influencer,Focused non-volatile knowledgebase
SKU-03450,Retail,2025-05,3165.44,TV-Ad,Synergized systemic neural-net
SKU-02873,Online,2025-04,5702.2,Influencer,Robust bottom-line frame
SKU-02576,Retail,2025-06,2198.85,PPC,Decentralized optimal algorithm
SKU-06181,Online,2024-08,7727.1,PPC,Multi-channeled solution-oriented complexity
SKU-04404,Wholesale,2025-04,2736.59,Email,Intuitive cohesive middleware
SKU-07011,Wholesale,2025-05,2675.31,Email,Quality-focused responsive moderator
SKU-04067,Wholesale,2024-07,3502.05,Email,Intuitive local algorithm
SKU-07234,Retail,2025-03,7087.13,Email,Expanded composite application
SKU-04254,Online,2025-02,7610.61,Email,Balanced high-level product
SKU-06883,Retail,2025-05,7458.02,TV-Ad,Business-focused exuding core
SKU-09426,Retail,2025-06,8984.86,TV-Ad,Devolved needs-based Graphic Interface
SKU-03968,Wholesale,2025-05,4706.23,TV-Ad,Phased global instruction set
SKU-04600,Retail,2024-09,4491.57,Influencer,Adaptive client-driven protocol
SKU-04722,Online,2024-10,3580.07,PPC,Stand-alone bandwidth-monitored instruction set
SKU-04471,Online,2024-11,6181.94,PPC,Polarized attitude-oriented attitude
SKU-05173,Online,2025-03,5213.7,TV-Ad,Pre-emptive multimedia firmware
SKU-02623,Online,2024-12,5881.3,PPC,Future-proofed coherent projection
SKU-07321,Wholesale,2025-03,8201.33,TV-Ad,Seamless coherent instruction set
SKU-05374,Retail,2025-01,2608.7,TV-Ad,Grass-roots directional project
SKU-03988,Wholesale,2025-01,1777.61,Email,Self-enabling client-driven neural-net
SKU-08765,Wholesale,2025-03,9922.78,Influencer,Synergistic homogeneous interface
SKU-01645,Online,2024-11,5466.43,PPC,Implemented actuating migration
SKU-04469,Wholesale,2024-09,4262.65,Email,Secured intangible neural-net
SKU-08372,Online,2024-11,3834.84,PPC,Devolved multi-state benchmark
SKU-06702,Retail,2024-07,8233.96,TV-Ad,Versatile analyzing Local Area Network
SKU-06443,Retail,2025-02,8230.54,Email,Customizable next generation success
SKU-05991,Retail,2025-01,5950.31,Email,Public-key bandwidth-monitored challenge
SKU-09212,Wholesale,2025-06,5258.74,PPC,Pre-emptive leadingedge hub
SKU-01212,Online,2024-07,8384.69,Influencer,Right-sized leadingedge productivity
SKU-08841,Online,2024-11,6724.92,PPC,Up-sized bandwidth-monitored architecture
SKU-07408,Wholesale,2024-12,1094.52,Email,User-friendly explicit workforce
SKU-02052,Wholesale,2024-11,6930.63,Influencer,Streamlined bottom-line customer loyalty
SKU-06169,Retail,2024-11,8452.22,Email,Face-to-face analyzing contingency
SKU-06304,Online,2025-03,8766.44,PPC,Decentralized bottom-line database
SKU-05442,Online,2025-05,1796.49,PPC,Synchronized client-server projection
SKU-07256,Online,2025-04,6451.39,TV-Ad,Horizontal bandwidth-monitored adapter
SKU-04196,Online,2024-12,4512.29,Email,Operative stable paradigm
SKU-01591,Online,2024-11,3444.9,TV-Ad,Enterprise-wide didactic array
SKU-02365,Retail,2025-06,5941.42,Email,Self-enabling 5thgeneration structure
SKU-03954,Wholesale,2025-03,564.0,Influencer,Multi-lateral analyzing service-desk
SKU-03380,Retail,2025-02,8620.25,Email,Profit-focused grid-enabled toolset
SKU-01318,Retail,2024-12,1329.55,Email,Operative static leverage
SKU-05160,Retail,2025-01,2762.89,Influencer,Configurable directional benchmark
SKU-04202,Wholesale,2025-02,5635.17,TV-Ad,Fundamental discrete info-mediaries
SKU-00284,Online,2024-10,4473.03,Email,Object-based foreground capacity
SKU-08415,Online,2025-06,7135.43,TV-Ad,Digitized mobile architecture
SKU-09624,Retail,2024-08,7705.76,PPC,Intuitive discrete portal
SKU-03039,Retail,2025-01,8638.47,Email,Advanced zero administration attitude
SKU-03137,Retail,2025-07,871.75,Influencer,Implemented optimal database
SKU-05652,Retail,2024-09,6800.67,PPC,Sharable zero tolerance product
SKU-09982,Wholesale,2025-01,8567.23,Email,User-centric bifurcated service-desk
SKU-02620,Wholesale,2024-07,8115.28,TV-Ad,Versatile disintermediate website
SKU-00161,Wholesale,2025-05,9281.24,PPC,Object-based needs-based project
SKU-00231,Online,2024-10,4518.55,PPC,Digitized web-enabled Graphic Interface
SKU-03164,Retail,2024-07,4002.27,TV-Ad,Grass-roots tertiary methodology
SKU-09232,Wholesale,2024-11,7163.2,PPC,Devolved tertiary standardization
SKU-09869,Retail,2025-03,1333.96,TV-Ad,Visionary 6thgeneration access
SKU-04935,Online,2025-03,8956.01,TV-Ad,Multi-layered zero tolerance time-frame
SKU-03588,Retail,2024-09,2870.81,PPC,Organized actuating hub
SKU-04883,Retail,2024-11,6483.5,PPC,Face-to-face needs-based instruction set
SKU-03959,Retail,2024-08,7196.86,PPC,User-centric 6thgeneration service-desk
SKU-09370,Retail,2025-06,6767.97,PPC,Operative heuristic conglomeration
SKU-05458,Online,2024-08,7905.41,PPC,Operative upward-trending data-warehouse
SKU-03348,Wholesale,2025-04,3202.58,TV-Ad,User-friendly local capability
SKU-01563,Retail,2025-01,717.62,PPC,Virtual reciprocal monitoring
SKU-00587,Retail,2025-03,4202.84,PPC,Progressive context-sensitive website
SKU-07804,Online,2024-08,8129.22,PPC,Self-enabling global toolset
SKU-07277,Online,2025-01,4385.5,PPC,Multi-lateral asymmetric pricing structure
SKU-08418,Online,2025-03,6233.5,Influencer,Implemented mission-critical utilization
SKU-07363,Retail,2024-10,9746.37,TV-Ad,Implemented mission-critical complexity
SKU-06014,Wholesale,2025-04,5296.21,Email,Fundamental regional Graphical User Interface
SKU-02251,Retail,2024-09,5586.06,Influencer,Balanced bottom-line support
SKU-05555,Wholesale,2025-02,998.86,Influencer,Innovative didactic protocol
SKU-07711,Online,2024-09,2794.07,Influencer,Exclusive high-level forecast
SKU-05877,Wholesale,2025-04,3191.54,PPC,Self-enabling zero administration capability
SKU-07301,Wholesale,2025-04,4320.52,Influencer,Enhanced coherent protocol
SKU-06612,Online,2024-07,4979.1,Influencer,Focused value-added collaboration
SKU-06940,Wholesale,2025-05,3295.35,TV-Ad,Configurable optimizing archive
SKU-08011,Retail,2024-11,9194.48,Email,Organic dedicated process improvement
SKU-08879,Wholesale,2025-04,6187.5,PPC,Multi-lateral bandwidth-monitored solution
SKU-05005,Online,2025-02,5065.43,TV-Ad,Balanced asymmetric implementation
SKU-04791,Online,2024-11,3072.55,Email,User-centric web-enabled workforce
SKU-07511,Retail,2025-01,7637.17,Influencer,Ameliorated 24hour conglomeration
SKU-07485,Online,2025-01,3233.3,Email,Profit-focused client-driven solution
SKU-06752,Online,2025-02,9274.45,Influencer,Fully-configurable value-added ability
SKU-03174,Retail,2024-10,9188.92,Email,Visionary 6thgeneration superstructure
SKU-02290,Online,2024-11,3475.51,Influencer,Open-architected asymmetric middleware
SKU-07638,Online,2025-02,7924.42,Influencer,Mandatory logistical analyzer
SKU-02471,Online,2024-09,6540.07,Email,Extended fault-tolerant analyzer
SKU-09212,Retail,2025-05,9511.76,Email,Multi-lateral explicit throughput
SKU-08440,Online,2025-03,7527.7,Influencer,Expanded modular circuit
SKU-06629,Wholesale,2024-10,9852.03,PPC,Proactive directional intranet
SKU-02047,Online,2025-04,9037.3,TV-Ad,Persistent system-worthy algorithm
SKU-00046,Online,2025-04,2790.26,PPC,Decentralized non-volatile paradigm
SKU-02144,Wholesale,2025-07,8036.58,Influencer,Virtual client-server Internet solution
SKU-08056,Retail,2025-04,2054.44,Influencer,Open-source coherent installation
SKU-08247,Retail,2024-10,313.37,TV-Ad,Re-contextualized mobile capability
SKU-06055,Wholesale,2024-07,1247.39,PPC,Robust exuding middleware
SKU-06446,Online,2025-04,9293.47,Email,Down-sized foreground middleware
SKU-01975,Retail,2025-02,5436.12,Influencer,Enterprise-wide actuating strategy
